col1,col2,col3,col4
25075,23519,8131,4472
4790,768,11840,20233
24373,16189,23705,14542
8078,26716,28295,11035
22563,29199,23108,28461
20381,26149,3844,12978
7915,21815,1146,14270
17501,18503,10273,12234
23326,19794,21288,8819
5658,27314,3508,11799
3231,2067,26738,12711
2345,16615,28436,28597
21247,4869,26818,2493
2313,6197,6425,26414
15806,21374,236,5679
4776,19369,4881,21910
22817,13880,4208,28485
10980,11714,7110,7708
16158,16484,21695,14384
15784,22686,23267,10214
9733,28403,22489,17103
6639,3578,7810,1678
25735,13655,4084,5401
12947,8753,24731,14795
24845,638,16162,17351
22545,5054,9324,13948
4849,16864,3694,14422
29618,6079,29298,23982
3531,3198,5392,26125
25317,25958,10910,12822
20906,12030,1991,20012
1540,16044,1920,6462
19831,14726,17701,2945
26027,2880,6619,23573
23843,2205,20863,5453
7779,13923,20830,4464
15687,6830,29429,1621
24015,14733,12876,12774
27785,22852,3102,9432
7426,25145,13353,8208
10403,4151,26055,16357
881,22565,17949,17344
1918,19062,11689,5386
24085,5747,29547,16113
24262,23505,13492,18978
29998,14984,10452,16069
4321,19755,7330,8558
24566,4377,26765,1346
24779,6840,6021,18584
2412,3161,23725,21573
22076,25452,11346,8264
21072,10443,5648,20691
23265,23926,519,14667
8300,10277,24140,24000
22213,19426,25891,3287
17606,10657,27606,13538
8434,7810,13866,29530
6370,3147,1749,26298
29031,5964,1915,22818
21041,22259,23833,16581
28248,5570,22780,1253
6325,10505,394,26183
13158,24601,2197,12676
24023,14155,12511,21410
23620,23554,8377,6214
17793,15242,13087,19799
14832,12924,22130,8510
26036,24366,3754,11681
13185,27782,4519,3739
28332,8555,19940,11547
8971,20973,27800,5441
8605,6330,3053,11674
3673,6329,19521,19318
13523,13036,17006,13061
24089,14501,4175,24336
24922,3333,27976,2422
29538,15269,23263,24752
9068,24882,20805,28412
19478,7360,16952,27758
4663,18932,17693,17641
3072,3684,9309,267
28302,28344,14275,13547
4363,2715,11075,11780
12370,12936,15300,13870
2981,27071,5046,13167
23950,5469,23642,12673
12021,27735,2044,12117
22721,21310,5620,25191
7170,7607,29069,5511
8241,28331,22379,20186
6749,265,12005,27187
9316,7561,23741,23476
6850,12728,5938,20822
19837,1270,21495,9992
7807,3290,3188,29378
22447,3498,10660,16627
8635,6788,6259,13218
29048,17882,23583,4836
22821,15985,29404,25085
27047,11879,21789,8757
6127,3137,20364,16667
14658,10820,13094,26370
18124,11267,13631,5884
25298,1394,10475,4182
17624,25756,1902,23021
16467,75,25991,3041
26898,2836,25309,22356
11152,14662,29518,21380
17696,11657,1269,16464
21079,927,29292,23970
24072,27074,618,25861
1510,15538,5614,18155
2780,19818,1296,385
17542,12988,25993,27177
24800,1824,4762,14999
22472,12290,9284,25482
22669,4004,24719,22630
9728,26524,18832,26854
28197,1260,21870,27548
15483,3262,12316,4832
25301,7297,11604,13977
20689,15966,25594,12492
14687,24262,27303,11404
28751,15606,29361,12265
22607,13972,8000,2097
12338,13955,11690,29116
20874,21265,4433,23331
25156,18714,24583,5743
29920,26967,18982,4489
17597,22057,17568,24476
22476,1109,15448,1929
28239,13585,29262,3902
17349,4221,1014,23515
19201,4255,28556,1713
7295,15067,11117,10021
18299,649,11685,29650
4815,16561,27019,19739
6593,19676,13869,814
12892,17502,28670,12663
6234,23372,16621,17307
14559,3868,29963,15073
6743,5932,11433,9773
6771,4704,15128,23628
7209,8627,3284,22244
12824,23486,5584,28778
10823,19746,24086,26809
16670,6699,12169,19108
23352,17638,4961,27575
2028,29243,26584,8249
10482,22026,20872,27934
15884,16610,638,17591
25889,13696,18402,6625
3954,11778,29573,3235
2276,12401,28678,14118
19410,8341,22684,28920
36,15912,13044,29602
8231,11766,18854,11099
7421,29952,4951,24059
3317,20143,21673,10404
24789,29079,27855,3526
8381,29835,9952,22932
3356,11213,23998,8553
22074,8769,4723,24529
6095,11623,3830,1016
3383,29584,23927,22761
19758,5019,29658,6167
22910,4722,21992,2174
26278,25203,27365,9391
7605,22456,16573,28395
19672,8366,16014,18213
10575,3976,20371,18749
8305,27175,11970,29363
17119,5776,20770,634
27101,17919,25530,13111
22118,7539,7271,29216
5067,10389,410,3776
6554,9342,27672,7710
2702,28801,19007,25976
22691,19180,7704,2874
5949,19666,5150,26024
14230,9028,14525,9365
29929,24339,9304,21378
17805,17259,3100,613
7273,10990,19985,17440
14664,827,20483,19184
10119,11970,27562,7074
20955,10731,15316,21381
4150,24584,27535,12341
17159,24232,6490,21049
7108,20207,3748,25865
25519,13089,28495,1159
20982,24983,19589,23366
27653,18664,29580,16167
3184,24461,4240,29145
6243,3327,20054,26741
11504,13318,17014,12351
2127,10376,3809,3183
17817,1159,795,20385
8166,8844,3273,1553
10110,25122,21066,15218
29230,26855,2961,27274
18831,10766,13626,2532
23951,10640,12852,15513
11466,23451,26420,9017
131,13952,16046,25423
20453,22323,14814,4186
11280,25950,21062,12653
22117,6536,16741,875
25224,27220,18637,27244
22371,13471,29482,6701
14299,16156,25539,13399
15484,21621,17232,1943
20522,13110,10590,27663
13152,29880,4757,7482
10116,29128,25817,23806
7186,20917,20573,21918
14379,13384,19656,29267
12419,29445,27304,22424
25459,21706,7784,21243
19753,10997,10620,22023
22557,28363,18989,19030
27755,23021,1632,29761
28002,648,20113,24001
26090,10314,22476,3927
28902,18247,10820,20181
24124,7507,11693,22345
17614,16520,3596,23412
7121,15128,3452,18571
19185,2518,28311,24096
5171,27910,24736,5778
28126,22830,3213,16549
28292,24085,26047,12011
11474,6732,2900,27831
4605,23667,6734,15874
26974,14148,29675,24814
8413,12189,22028,11506
1184,1119,22104,24671
27955,20641,10263,28477
2362,18809,19645,18198
20065,15291,2230,21115
6473,3314,25608,27748
21847,29694,27479,6376
627,28892,10783,5196
26705,17721,13756,27080
25538,28471,6741,17444
26248,24590,2596,13077
20390,23112,25483,22801
26247,18424,3651,3101
26046,19013,18573,9812
18094,11957,11291,24992
12878,16608,2114,2892
29662,3940,622,21682
1480,16822,25859,1763
19134,3439,6395,15822
17481,21087,5856,17365
5362,12660,7107,17969
788,26066,13301,14424
15452,14932,29465,18930
7676,2261,1340,5774
7829,13000,8571,20774
10928,4796,12326,1660
9501,18867,16343,14152
25,3424,4726,20323
3582,19368,29199,27667
16617,4792,14711,705
7058,15346,12067,4922
4209,24108,18790,2530
9637,18981,11929,23970
2547,13212,28874,4475
21291,19771,27920,19445
27041,1345,29593,28661
16811,26538,16453,29054
16034,2419,12738,17140
15789,9476,29709,24868
15593,8653,1923,1042
26008,16,16113,26071
15474,3938,24030,4588
22380,15695,18931,29736
16316,23247,25869,8035
16949,13624,15093,23311
25285,3953,18095,19714
787,15012,15143,1772
21631,24676,21240,3305
11243,18774,16078,23305
4748,13294,4541,7466
29341,19596,17996,23287
10115,18674,7622,25222
2376,14699,3862,19744
8925,29647,6146,15499
18735,13443,11467,6774
14753,15608,26754,7069
25589,8965,28496,13164
9328,26226,25113,13039
28109,12101,1089,25210
11807,2785,29626,15589
20358,1544,22792,7353
16425,4594,10764,21430
12652,18441,12876,28160
19186,11409,14765,8712
28772,14973,14162,16040
10937,20634,1260,1471
14093,29029,808,27956
25158,7530,13805,27691
26326,11740,844,19787
900,22016,15634,5640
17734,20382,20317,20242
8597,27507,21426,28457
20075,1298,21310,23137
7954,25330,552,5666
1451,4993,5384,29679
12692,18756,26374,13154
13944,12913,27650,1286
29267,13611,20000,10831
29395,17619,4970,11253
16090,11356,22036,15105
16361,28859,3377,19741
21734,17195,4682,15477
5029,2271,10857,5429
6071,2379,16738,14157
9490,12841,6677,8487
2209,17506,19496,27364
18858,20431,4694,24274
28590,25803,11740,22613
7253,9282,5289,19335
8366,7125,20270,12830
27848,18033,663,15417
3858,21652,25019,18771
28653,4368,6043,24125
15096,7462,22007,5469
26624,20182,23770,2523
29691,22631,7586,17733
24042,885,7985,2151
28656,6376,4254,13664
6944,7273,18043,19525
24867,22139,5118,4645
8301,26275,22972,24782
6846,696,17745,3669
5631,5745,11862,942
14424,21422,7434,29720
10791,9845,29367,14591
5668,11879,24635,23745
6964,24390,24301,5184
1665,5147,6972,24401
27266,7759,13628,23439
29176,7280,1422,9605
8684,15570,9131,17794
6980,7594,21926,11498
14879,16513,26361,48
3692,4536,26225,19062
1303,8983,501,10130
6668,15342,22194,28949
19608,3606,24289,3608
186,24459,24985,15001
25010,2143,27619,1948
19222,10665,5038,6219
20188,29437,14753,1251
20334,20376,11285,11271
21758,20359,13372,14319
25715,853,5150,29469
27037,18387,21627,8068
29326,6127,8123,7809
7705,10470,5464,29746
29231,8457,1508,8250
7828,14537,22889,29601
12503,19425,20237,1106
11093,26986,19441,15846
28441,11382,17664,9942
23908,15403,814,19358
16565,10270,19036,19060
17483,12236,19720,27767
12319,6483,20007,22749
24737,14041,18638,18827
8088,7248,27487,25312
3468,19444,13816,24332
18818,25171,8455,13403
25246,28958,26121,29295
9077,14993,28168,20383
9112,16180,2940,26840
2660,1662,3687,17732
24356,6314,22184,22776
26995,5483,23109,17653
18616,11508,5266,3794
18309,14274,1927,6363
28276,17895,19933,6049
17296,8186,12097,14632
18970,15143,23434,24361
2866,14090,27845,10206
28348,7769,23699,2522
21949,1223,27293,18538
1943,31,11674,1134
25773,7592,3492,20343
17852,25313,5484,26326
7789,20128,14519,13750
14023,2193,4381,7065
16262,13355,23907,19891
10908,1304,26604,29161
15455,16999,11423,17146
23354,20703,16464,20725
19202,4152,5649,22063
2438,29083,7916,16228
13442,20042,9303,7719
11007,12395,3023,1315
26608,24405,2708,29572
732,13346,4972,16032
20326,10334,133,29237
25273,16652,24325,10046
24869,17184,24550,29233
14723,2018,211,28888
13218,18121,26848,29838
2696,6013,16232,7737
27524,17519,29479,18331
19512,14415,21979,14506
21690,20292,15443,14035
24507,21424,25586,18829
25654,25998,7814,28762
24396,9830,8362,19754
251,6463,18814,3328
10929,19803,1674,6202
11608,18952,25157,22423
16012,14363,29547,27198
2579,10481,29677,8265
26367,3565,17015,26007
3942,18247,22165,6794
12837,18808,22805,20504
3117,3572,14520,28128
6483,17981,18368,27879
2446,4535,9917,10662
2973,24303,14972,20043
1462,7962,3159,29267
4064,14058,17041,8617
7603,14179,26213,27630
11882,21932,22763,1706
2633,23191,24421,11150
21239,8738,25161,3402
392,14459,20898,23236
2636,22647,16919,22982
14772,17756,21305,10277
17705,5215,12879,26613
734,982,19526,22689
10508,12284,25475,3925
8292,12021,29874,22796
2556,6227,7035,14150
7696,19043,1085,13798
4768,1343,23843,21252
7023,21082,26760,10509
26816,7141,19388,53
6896,15034,346,17314
18901,20664,19098,21648
29904,1488,29469,28298
4692,13949,27705,25826
2787,17551,27969,19128
12743,931,24347,27306
13086,7365,8290,8468
16131,5147,1514,23767
926,12829,1449,11910
10874,28925,2094,19579
5127,9336,20882,7334
20209,11317,7932,26786
17509,15398,28661,7179
28870,12175,2652,4832
14476,822,18526,2909
26963,17035,28130,14588
12560,14682,5926,23244
21522,6865,16012,639
7993,6395,26410,27587
21692,16800,16751,17389
16101,11715,19527,18566
14095,29932,25796,1432
26109,9921,17678,434
10420,6429,21603,13105
2961,21480,26315,17015
22772,6927,3745,11865
636,1642,17021,25774
13126,26755,16804,2317
10469,19163,6699,11887
2853,27760,21545,16958
29419,27038,23525,28100
657,19567,21778,13993
29632,4248,7079,10183
21099,22694,23533,1866
15632,12508,5933,8436
26166,14831,11837,19715
28737,18680,29199,25576
21164,7127,14018,24245
27192,8081,28151,11630
608,11296,21950,15431
21172,27584,26699,14220
21951,6134,14474,22918
6338,20267,26146,12345
10404,12728,12832,2079
11509,15307,29505,9458
17603,9750,7411,22018
9039,7306,1040,25954
3284,11134,9744,12798
4071,16460,26443,29540
13931,17265,18067,26386
26316,14895,9365,11372
19957,17779,22103,608
25188,16407,6579,18979
6826,14486,15620,2779
3771,4878,4490,23864
310,16744,17703,20782
16851,11729,5494,10629
5674,19794,16281,10735
29516,16468,11029,18198
7970,19368,9783,21517
25442,15340,13881,6757
11480,23049,23026,22683
11671,2088,7231,226
24550,8549,9233,22244
24916,13261,23630,27493
24388,14140,20285,14272
13733,1400,25098,17522
24968,6169,14312,18687
28333,15159,22221,14508
822,25631,5345,9918
6078,2726,24214,14987
8015,14611,28510,23108
18062,18409,17742,17730
4263,24156,149,1620
25877,24187,20850,10021
6607,4650,29119,16305
12333,21199,21310,14299
22926,786,16509,4517
14291,13555,8935,4445
16293,7952,7941,24068
7917,23024,25891,18153
18535,21989,5416,14333
25101,20737,19194,7338
18926,9498,11092,19860
15944,16138,8676,6684
28231,2887,8558,22335
26078,11253,4070,26306
3158,15328,20379,21081
24371,15572,6598,334
1737,4208,9409,20066
18634,24928,11078,14862
11279,25269,23784,29602
124,19265,1711,23192
12730,26228,9763,11562
8000,27023,7665,24282
9049,4228,13882,12223
29712,25350,23140,4874
17410,19696,2603,27724
8341,20327,10156,672
23001,12009,21351,8266
218,18283,7432,16836
14825,3479,15630,15968
6549,7390,215,25767
10620,5566,24612,21000
22195,12094,797,2011
21281,550,12033,19939
20974,21195,26297,5513
15262,23993,7166,21285
8102,25983,8696,25664
22522,18289,4561,263
8371,9066,21739,1558
26776,22622,310,28839
3587,21041,10561,1725
27723,2803,8431,14174
13880,20105,27523,27380
9993,16272,14247,3532
29178,13925,1272,17419
1059,25982,20645,9291
17561,4058,2388,18519
2899,10436,8790,1074
15243,19671,3778,17523
8484,11607,28611,11312
17337,16864,15404,15783
2826,1321,29085,8929
29814,9773,17959,8141
16142,13545,14851,23994
5000,11280,574,13792
23081,8330,19672,23513
10790,15325,10136,3237
19579,26306,12301,2042
3443,27387,4795,7049
11506,9789,13386,28995
10721,1116,25780,623
24365,12658,14002,2602
11661,22250,4378,18101
25907,14560,20111,19920
13169,9347,25891,7861
25269,5820,7771,5799
25044,20467,16827,22730
2043,7132,7142,8014
1150,22701,15062,2020
20584,23393,14118,10035
11630,28039,17171,18
22175,21867,21004,17609
21874,27195,2439,12372
26399,23757,8955,4421
26149,28864,5427,2266
24435,5986,21556,7283
23593,12256,15522,5777
3994,454,4576,10457
6796,28929,29903,14566
29716,7602,25803,10843
15552,18484,26965,23810
4426,8166,23892,9962
1679,18703,17439,1741
8555,4797,28863,28239
29116,10375,23867,4291
17993,6937,3497,9649
26283,7893,12800,960
13655,21569,22223,13656
4735,26380,2690,10806
22002,6155,26904,5558
22170,2840,12373,16562
16408,27627,10956,23411
27116,19152,19350,22985
12722,23246,27497,11500
2462,18045,15234,29332
20337,25454,5379,3052
28479,23413,28142,10303
7893,25764,6693,19448
7074,19058,5498,672
9155,16364,8379,16436
13943,12154,24786,8457
3899,25605,9247,10721
2102,6423,19684,2850
24865,28257,10027,14067
5259,6648,8171,17065
14948,14843,14039,25994
16169,4894,8319,23408
1542,5598,27137,9887
24159,11258,25381,23601
17814,8163,20647,14058
24257,12533,15132,5927
10141,3602,19144,10834
17423,1629,3401,13452
9152,29164,11149,12925
17508,24111,13369,5703
19885,8702,28806,16426
11198,19313,21158,21966
4331,6241,21809,12295
28605,28284,28798,26416
20705,6690,23943,5994
9712,11915,2153,16634
4912,9696,26043,10145
9905,16060,22675,25759
18684,20193,6638,3898
25077,5276,11876,3867
27630,25519,20601,7056
24474,12488,9954,17460
6968,8395,1704,29405
20725,18638,5802,14218
7270,13555,25285,21786
25403,29032,9922,22473
19195,20119,22458,24240
20686,22397,19915,8843
2548,6125,3071,13573
10415,18932,28956,28835
23930,20742,16369,21217
18630,10107,2060,26131
22530,3202,5387,10796
14763,9674,10892,23017
11295,3539,5552,8935
7151,14204,25024,1135
19502,11204,25804,29256
29666,18102,10539,13723
18824,25487,7639,4667
7,17968,6325,23002
96,10772,1948,3942
14284,246,13319,2000
8379,9515,14726,28687
17930,10390,13176,8264
5710,1869,12608,24482
1140,28193,938,29830
10599,20702,4284,8287
4343,21486,225,17016
16031,20414,14724,6719
17284,7800,882,16281
4218,7807,3646,10303
14864,2684,6638,10974
2212,20270,14804,10619
407,682,25686,27476
12075,2657,29767,1128
15729,19562,1974,24803
23687,4643,27649,14537
26281,14205,15890,23929
3983,7343,12387,6973
8895,28484,8505,24472
25061,1774,11686,12982
21207,26030,9051,4829
12761,25739,28742,5337
29333,29265,12813,7369
22940,21807,8426,20690
10724,16984,13623,8178
12957,6296,4668,2232
16991,3624,10886,16285
23072,29403,22170,1307
12198,15286,295,20376
15025,4101,13044,4313
2809,8376,7898,12477
4796,7137,17476,26920
26269,28940,21409,2940
24500,5753,3587,867
9201,28033,12130,7191
3645,20698,16160,20171
19153,747,11976,2475
22608,11100,19344,23074
1914,15843,29992,12044
19796,2820,9022,27207
21489,10355,23583,16029
23676,21471,5942,20484
21568,29885,25048,13002
9208,18049,3310,26123
18569,8507,9139,8365
16586,22562,13883,4787
5656,22616,13315,28920
12619,7608,22910,12320
20094,29232,28365,3359
19055,12313,22851,8819
23756,20076,9959,25005
3878,12364,1111,21179
17522,7020,28483,886
2857,1404,29138,22929
2213,4464,15269,15012
9002,26311,24124,22321
13937,16059,4888,4852
27121,13764,26987,9083
8256,4874,23968,17687
22451,12829,5318,3812
19162,11656,6444,19066
20822,4435,10344,22606
7592,15020,2061,7631
17688,19840,12356,5993
4243,22064,12866,5816
17943,11314,26602,20507
23914,15987,4198,5313
26651,7939,28596,24068
16108,25268,14613,27121
13872,9221,2699,7615
11090,20682,19898,29091
23013,6487,3293,268
